Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Polr1d	0.0282954022977935	0.0662790743945953	0.288	0.256	1
Casp6	0.0284058562604687	0.0550137368393232	0.016	0.009	1
Dock8	0.0284298851925247	-0.155735728904945	0.114	0.136	1
Kdm5d	0.0284413840946942	0.108434547394287	0.028	0.019	1
Oxr1	0.0284790937301189	0.0712514192648869	0.046	0.034	1
Nampt	0.0286096353040069	-0.129233247768888	0.022	0.034	1
Zdhhc21	0.028702949659565	-0.145644279466638	0.025	0.037	1
Zfp326	0.0287115994005058	0.0807748420612342	0.094	0.076	1
Pdcd5	0.0287793175642076	0.122222352133275	0.168	0.146	1
Pcbp2	0.0288235339371224	0.0336316330401467	0.51	0.458	1
Nfyb	0.0288246353473625	0.0499082492166047	0.057	0.043	1
Crcp	0.0288806704778296	0.0506669982625457	0.028	0.019	1
D330041H03Rik	0.0288877410937519	0.0483353572665108	0.017	0.01	1
Mrpl11	0.0289806491686933	0.0778855545051934	0.071	0.056	1
Polr2k	0.028989996501568	0.0986887901774147	0.112	0.093	1
Ap1m1	0.0290159997313727	-0.126975394592454	0.028	0.041	1
Ubn1	0.0290366519851379	0.059103219868762	0.247	0.218	1
Rnf44	0.0291238768059766	-0.134813150556134	0.047	0.063	1
Zscan25	0.0292072631238029	0.0384677610498325	0.005	0.002	1
Rab35	0.0292166168637234	0.0816948057615268	0.082	0.066	1
Ckb	0.0292323117923302	0.0606011455256494	0.012	0.007	1
Ift88	0.0292633263221294	0.0317180229477125	0.005	0.002	1
Vps25	0.0293335355102301	0.02710998461571	0.005	0.002	1
Tmem147os	0.0293616597374636	0.0325844082942066	0.005	0.002	1
Ttn	0.0294179777926263	0.0290947818982756	0.005	0.002	1
Tppp3	0.0294179777926263	0.0311912014458467	0.005	0.002	1
Gm16185	0.0294602772940626	0.0256552507234366	0.005	0.002	1
Ncln	0.0294682758681609	-0.169231319175293	0.034	0.047	1
Snapc1	0.0294949998481716	0.0553548254118538	0.047	0.034	1
Mrpl4	0.0295016651495443	0.0414502741669562	0.056	0.042	1
Snx2	0.0295226815262895	0.0730783183715225	0.08	0.063	1
Usp6nl	0.0296078799179705	0.0732426947426939	0.034	0.023	1
Uba7	0.0296241511976303	0.0539587091150521	0.046	0.034	1
Sestd1	0.029644180238572	0.0196618901417635	0.005	0.002	1
N4bp3	0.0296585788120613	0.0231876515747971	0.004	0.001	1
Gm15655	0.0296900710539899	0.0231615491290591	0.004	0.001	1
Prorsd1	0.0296962979098093	0.0639994694489762	0.082	0.065	1
Sytl4	0.0297373633311383	0.0343928426157497	0.004	0.001	1
Engase	0.0297531418110017	0.0225800136319487	0.004	0.001	1
Ifi204	0.0297689274889176	0.0260272903643384	0.004	0.001	1
5330439K02Rik	0.0297689274889176	0.0235904794683127	0.004	0.001	1
A730071L15Rik	0.0297847203674743	0.0214451848599262	0.004	0.001	1
Tada2a	0.02980625584028	0.0366002194132699	0.008	0.004	1
Cd160	0.0298321422328795	0.0151880083971965	0.004	0.001	1
Bcl10	0.0298562663199111	-0.215175487496752	0.156	0.178	1
Gm29170	0.0298700381819894	0.0535997401745909	0.014	0.008	1
Cacnb3	0.0298796289972797	0.0253955757693889	0.004	0.001	1
Nfic	0.0299223948738718	0.0459468989602257	0.032	0.022	1
Prxl2a	0.0299416599756691	0.0454673825015896	0.017	0.01	1
Msh3	0.0300516313642585	0.0284407160424819	0.047	0.034	1
Zbtb48	0.0300757208489354	-0.0564102589253043	0.003	0.008	1
Cd83	0.0300818145209381	-0.107045598538332	0.01	0.019	1
Las1l	0.030191239893005	0.0609946549311929	0.129	0.107	1
Mapk8	0.0303656837096043	-0.177108421362725	0.04	0.054	1
Dnaaf4	0.0303878902091016	-0.052262942074569	0.003	0.008	1
Slc25a10	0.0304478741824899	0.0286966018522999	0.008	0.004	1
Edf1	0.030505888135838	0.0801860491791233	0.169	0.146	1
Tsta3	0.0305689085475215	0.0360728320077935	0.04	0.028	1
Pex5	0.0306047289290458	0.0663700733859628	0.038	0.027	1
Aurkaip1	0.030644498228903	0.0652178770076699	0.125	0.104	1
Trip11	0.0306602409912273	0.0403094475159571	0.196	0.169	1
Gm5617	0.0307235535273666	0.0772755210709718	0.027	0.018	1
Wars	0.0307884955917415	0.0675541665499201	0.023	0.015	1
Parp10	0.0309160743785215	-0.127640492463173	0.014	0.024	1
Sema4b	0.031008549856909	0.0926983255963503	0.027	0.018	1
Scpep1	0.0310400842910159	0.0574354401089098	0.009	0.005	1
Aoc2	0.0310601504214251	-0.0263261604523047	0	0.003	1
Hist1h3a	0.0310601504214251	-0.0319575204418993	0	0.003	1
Arc	0.0310601504214251	-0.0336495886501291	0	0.003	1
Mpv17l	0.0310601504214251	-0.0355079615833163	0	0.003	1
Tarsl2	0.0310609514699868	0.0385661493606212	0.011	0.006	1
Smim4	0.0311182983586652	0.043723126861797	0.067	0.052	1
Fst	0.0311486272762093	0.0406706790266221	0.009	0.005	1
Mrps23	0.0311634226658571	0.0741813524879963	0.101	0.083	1
Clk3	0.0311778129376273	-0.207105901242299	0.067	0.084	1
Ercc2	0.0312246825099665	-0.0996755329544167	0.012	0.02	1
Tmem245	0.0312700066035303	-0.170809045769186	0.052	0.068	1
Reep4	0.0312795694067761	0.0721823445711696	0.025	0.016	1
Nme7	0.0312913767316923	0.0433779988851054	0.017	0.01	1
Insl6	0.0313480203153089	-0.0465526388369997	0.002	0.007	1
Coq10a	0.0313793232473124	0.0361074619331384	0.021	0.013	1
Spns1	0.0313967415663079	-0.109808179100092	0.02	0.031	1
Ccr2	0.0314590324940169	0.0565670960084288	0.022	0.014	1
Tmlhe	0.0314662430649229	0.037924363360217	0.009	0.005	1
Adprhl2	0.0315325993283659	0.0783230630226956	0.041	0.029	1
Hmgcl	0.0315448842615431	-0.103650738237451	0.014	0.023	1
Flot2	0.0315469017966842	-0.131353338049318	0.018	0.028	1
Nol6	0.0315930309975805	0.0772054794039292	0.032	0.022	1
Topbp1	0.0316643552570874	0.0448202899374444	0.084	0.067	1
Chm	0.0317153059029755	0.0444751227074083	0.04	0.028	1
Rgs16	0.0318662520808597	-0.0949149054108633	0.007	0.014	1
Pex6	0.0318998993080333	-0.100568418725655	0.011	0.019	1
Dcaf15	0.0319326583707215	-0.159091968699042	0.032	0.045	1
Gm49797	0.032066363438765	-0.107227652115984	0.011	0.019	1
Itm2c	0.032072007290509	0.0559827429627275	0.101	0.082	1
Hnrnpa3	0.0321514109063183	0.0449354234684942	0.449	0.403	1
Wdr75	0.0321693987209489	0.0788828925533682	0.035	0.025	1
Mvp	0.0321734145128506	0.0513178895830138	0.038	0.027	1
Trnau1ap	0.0321847031908145	0.0613723069871233	0.045	0.033	1
Mri1	0.0321900732327713	0.0484993721352501	0.059	0.045	1
BE692007	0.0322049393852138	0.113747555343471	0.043	0.031	1
Oga	0.0322813313778769	0.00937881948779329	0.264	0.234	1
Cox19	0.0323592631455022	0.0584932758500688	0.026	0.017	1
Pde3b	0.0323712812815167	-0.212380268235629	0.141	0.163	1
Casp3	0.0323867805615197	0.0685924360193754	0.033	0.023	1
Comt	0.0323914275046256	0.0482375367657499	0.019	0.011	1
Cdt1	0.0323984525788762	0.0685734960772681	0.071	0.055	1
Bloc1s6	0.032518101983918	0.0478027523882386	0.026	0.017	1
Caap1	0.0325276563773353	0.0402600057058604	0.024	0.015	1
Bdh1	0.0325394083714546	0.04776444272254	0.024	0.015	1
Tnpo1	0.0326222512639319	0.0563089610674413	0.085	0.068	1
Acbd5	0.0326434908166336	0.0337745842428838	0.156	0.133	1
Ccdc28b	0.0326436146393731	0.0375145402477076	0.013	0.007	1
Mbip	0.032688822035519	0.0806747368242904	0.049	0.037	1
Gnai2	0.0326934381443181	0.0254449344327221	0.438	0.391	1
Prkag2	0.03269820858073	-0.062667081519317	0.007	0.015	1
Ttc4	0.0327220098401189	0.0682686578132937	0.041	0.03	1
Pglyrp1	0.0327268525561399	0.0946264602596333	0.03	0.021	1
Lpin1	0.0327538487893154	-0.127698045626114	0.042	0.057	1
Zbtb11	0.0327616210299559	-0.172146442987321	0.069	0.087	1
Fxr2	0.0327721993446628	-0.112608659035627	0.027	0.04	1
Col11a2	0.0327727894169961	-0.050015318721981	0.004	0.009	1
Ufd1	0.0328008397203637	0.0606686976094329	0.058	0.044	1
Tmsb15b1	0.0328058272487306	0.0553243600804579	0.02	0.012	1
Dleu2	0.0328170569374013	-0.163848982433109	0.051	0.066	1
Usp47	0.032905682021273	-0.143914386432059	0.067	0.084	1
Cklf	0.0331448426050113	0.0779649748378682	0.038	0.027	1
Dok3	0.0332712178106695	0.0589188291577216	0.007	0.003	1
Pam	0.0332873105277556	-0.0398227236621833	0.001	0.005	1
Ddx52	0.0332993954852362	0.0837072141809061	0.083	0.067	1
Faf2	0.0333066456911022	0.0797022131837121	0.064	0.05	1
U2af1l4	0.0333524718172963	0.0864294992835264	0.059	0.045	1
Tusc1	0.0335798050675125	0.0456715119878482	0.007	0.003	1
Itpr3	0.0335909855493411	-0.168112524147113	0.035	0.049	1
Nt5dc1	0.0336340181602997	0.122809503541541	0.047	0.035	1
Ctso	0.0336742056778751	0.0541892899886175	0.048	0.035	1
Srebf2	0.0337121604439184	-0.216054045189999	0.086	0.104	1
Fopnl	0.0337456201131848	0.126949640767676	0.1	0.083	1
Miip	0.033758396762427	0.0595476753538128	0.031	0.021	1
Dtwd1	0.0337661299819284	0.035346147694203	0.007	0.003	1
Vps16	0.0337748017970819	-0.10878493766872	0.019	0.029	1
Elovl1	0.0337792668132537	0.0415637884265152	0.031	0.021	1
Ino80b	0.0337979559261074	0.0861638204452496	0.048	0.036	1
Psmb6	0.0338568046227978	0.0604218658670972	0.162	0.14	1
Dnajb14	0.0339447039072477	0.0532309433262833	0.02	0.013	1
Csnk1e	0.0340631928167253	-0.196208651939937	0.044	0.058	1
Crkl	0.0340714786625251	-0.132716585928087	0.032	0.045	1
Mylip	0.034071707378455	0.0475730792670586	0.088	0.071	1
Eloa	0.0340863342967883	0.0690498774831326	0.066	0.051	1
Pepd	0.0341224699152305	-0.0845623825350256	0.009	0.017	1
Cd96	0.0342095957466168	-0.158026195490811	0.05	0.065	1
Zfp869	0.0343704353245827	0.0458745150292563	0.169	0.144	1
Riok3	0.0343873027000218	0.0794560361714929	0.17	0.146	1
Rfc4	0.0344675602461109	0.0434541249654211	0.017	0.01	1
Tnfrsf10b	0.0345170410192895	-0.0984840103352252	0.012	0.02	1
Rfc5	0.0346272689882345	0.0463152681582095	0.017	0.01	1
5031425E22Rik	0.0347909053421812	0.0666003501830034	0.145	0.124	1
Exoc6	0.0348001364000285	0.0648708605877642	0.037	0.026	1
Sf3b1	0.0348522597771006	0.0247418661701841	0.474	0.43	1
Fry	0.034918265892814	-0.121376842020081	0.023	0.034	1
Hscb	0.03500213959788	0.0852666344885197	0.052	0.039	1
Ube2w	0.0350839551582758	0.0781543659708592	0.028	0.019	1
Grpel2	0.0351056763231075	0.0739225296031135	0.034	0.024	1
Mrpl12	0.0351660524850528	0.0611690733363159	0.073	0.058	1
Prdx1	0.0352499554118865	0.0596477813558924	0.19	0.165	1
Sept7	0.0352605980146389	0.0309736501814659	0.164	0.14	1
Pcnx3	0.035296083926389	-0.122265000742957	0.022	0.033	1
Fip1l1	0.0353383384581394	0.0534898152511363	0.209	0.183	1
Swt1	0.035473508798997	0.0594443526537505	0.082	0.066	1
Snai1	0.0354880219213876	0.0204978102675795	0.002	0	1
Sema3d	0.0354880219213876	0.0171027994308595	0.002	0	1
Cds1	0.0354880219213876	0.0164525713467389	0.002	0	1
Gm31749	0.0354880219213876	0.0161862196229155	0.002	0	1
Gm17949	0.0354880219213876	0.0232636837620684	0.002	0	1
A430072P03Rik	0.0355176092358575	0.0187051262521898	0.002	0	1
Fbxo27	0.0355176092358575	0.016389468191603	0.002	0	1
Pou4f1	0.0355176092358575	0.0178754395142608	0.002	0	1
Sh2d1b1	0.0355472175935765	0.0254112229053081	0.002	0	1
2310034O05Rik	0.0355472175935765	0.0157229829033592	0.002	0	1
D730045B01Rik	0.0355472175935765	0.0179797011864565	0.002	0	1
Napg	0.035562024254976	0.0704625277457201	0.075	0.059	1
Gm43118	0.0355768470061227	0.0198023612371822	0.002	0	1
Tacstd2	0.0355768470061227	0.015520792255249	0.002	0	1
Gm15927	0.0355768470061227	0.016643466204039	0.002	0	1
Mypop	0.0355768470061227	0.0166288023919604	0.002	0	1
Sycp3	0.0355768470061227	0.0161020864120273	0.002	0	1
Wdpcp	0.0355768470061227	0.0159184440568601	0.002	0	1
Gm26822	0.0355768470061227	0.0176685590046453	0.002	0	1
Serinc4	0.0356064974850777	0.0128700770749316	0.002	0	1
Gnmt	0.0356064974850777	0.0176505412086582	0.002	0	1
Ufsp1	0.0356361690420264	0.0142319477702271	0.002	0	1
Ankrd29	0.0356361690420264	0.00810100079136333	0.002	0	1
Tlr13	0.0356361690420264	0.0130373335829198	0.002	0	1
Gm48905	0.035665861688557	0.00932182966141729	0.002	0	1
Il17rb	0.035665861688557	0.0107568846039678	0.002	0	1
Lifr	0.035665861688557	0.0129528823171265	0.002	0	1
Gm26569	0.035665861688557	0.00968972232470416	0.002	0	1
Gng10	0.0358510513070128	0.0991308680710189	0.098	0.082	1
Lipo3	0.0359057563392991	-0.0442809247305057	0.002	0.007	1
Zscan18	0.0359592717810653	-0.0517421897778069	0.001	0.006	1
Iffo1	0.0359978855102138	0.0467978434685344	0.022	0.014	1
1110038F14Rik	0.036241648145768	0.075552694478078	0.064	0.05	1
Nelfa	0.0363449871365581	0.057402299648022	0.048	0.036	1
9430038I01Rik	0.0363600732472285	0.0851648736658427	0.03	0.021	1
Pkp4	0.0364480999747346	-0.19072123625223	0.041	0.054	1
Scml4	0.0364597438428959	-0.182147195136169	0.069	0.086	1
Siglecg	0.0364607473354383	-0.0409259833637803	0	0.003	1
Snn	0.0364607473354383	-0.0315301988265518	0	0.003	1
Gm26575	0.0364607473354383	-0.0321625596753945	0	0.003	1
Eme2	0.0364739150486435	0.0284378415589313	0.01	0.005	1
Fastkd1	0.0366952488158854	0.0238659369731261	0.009	0.004	1
Iah1	0.0367540055087654	0.0571370584648145	0.035	0.025	1
Ctbs	0.0367546476871714	0.0231196264865775	0.009	0.004	1
Polr2c	0.0368633440593343	0.0940528748746347	0.085	0.069	1
Mlst8	0.0369573814654886	-0.0630154028117571	0.004	0.009	1
Zc3h4	0.0369750958300377	-0.141609783744842	0.025	0.037	1
Otud4	0.036991724963595	0.0481463971433714	0.064	0.049	1
Sumo3	0.0370144682555912	0.0547009051044607	0.096	0.078	1
Rbak	0.0370147994020932	0.0336025608796308	0.022	0.014	1
Eps8l1	0.0370488810156753	0.0527529681131618	0.012	0.007	1
Nanp	0.0370867407549353	0.0390021118256084	0.023	0.015	1
Urb2	0.0371196738360353	-0.0606501038820515	0.004	0.009	1
Ap2a2	0.0371861245258394	-0.160842786015561	0.043	0.058	1
Timm8b	0.0372260822444554	0.0553709270963541	0.069	0.054	1
Asl	0.0372576203434357	0.0742010789293919	0.025	0.017	1
Wbp11	0.0372783803109324	0.0435192517647165	0.176	0.151	1
Mgat4a	0.0373280803816999	-0.0998442359610503	0.02	0.031	1
Kat7	0.0373314446324556	0.101916134148016	0.093	0.077	1
Ucp2	0.0375216663227518	0.0548692910867206	0.231	0.201	1
Ezr	0.0375880381152379	-0.178269313234879	0.295	0.32	1
Fyb	0.037624913583748	-0.120629924804585	0.575	0.567	1
Snrnp27	0.0376494508685026	0.0427216339983573	0.061	0.047	1
Taz	0.0376859453592353	0.0967229541427894	0.046	0.034	1
Rasa1	0.0378753745497419	-0.144658339158898	0.087	0.106	1
Zfp52	0.0379000940245495	0.132450412029251	0.056	0.044	1
Rfxap	0.0379082054195876	0.0966751071905254	0.06	0.047	1
Pdap1	0.0380167665070408	0.0836601232414633	0.125	0.106	1
Cwf19l2	0.038032588704702	0.0607352267160486	0.093	0.076	1
Zbtb25	0.0381123206865428	0.0583887234575445	0.03	0.021	1
Zfp873	0.0381739946574957	0.0294619652709612	0.007	0.003	1
Ttll1	0.0381886917828342	0.0354862420311117	0.007	0.003	1
Emc3	0.038191539056707	0.0556700439338287	0.111	0.092	1
Mvb12a	0.0382048050565907	0.0845200749350348	0.049	0.037	1
Snx10	0.0382134969425464	0.0574098315147574	0.015	0.009	1
Bola3	0.0382522723638328	0.0863811231186002	0.069	0.054	1
Ahcyl2	0.0383299525785608	0.0380445713198813	0.086	0.069	1
Rell1	0.0383307645280978	0.0492067674183526	0.018	0.011	1
Psmb9	0.0383821594303989	-0.17141937045505	0.077	0.094	1
Eef1akmt4	0.0384245043505616	0.0236133711739276	0.007	0.003	1
Maip1	0.038638493738628	0.094403758144161	0.072	0.058	1
Tecpr2	0.0388090786750276	-0.0475529851409037	0.001	0.005	1
Alkbh5	0.0388164740472484	0.0502843484531286	0.114	0.096	1
Nup210	0.0388302652641306	-0.188694033140619	0.113	0.133	1
Prkag1	0.038929064310802	0.0944583290574335	0.094	0.077	1
Ust	0.0390044008091139	0.0593744648590396	0.015	0.009	1
Mtmr6	0.0390346916037612	-0.0949633675919161	0.018	0.028	1
Esyt2	0.0390411207150878	-0.241048313210698	0.129	0.147	1
Sfn	0.0391207389241894	-0.16073357665364	0.059	0.075	1
Pan3	0.0391445634035048	0.00113690010737288	0.229	0.201	1
1700025G04Rik	0.0393618395382014	0.0624543008526041	0.048	0.036	1
Abcb1b	0.0393648706630334	-0.0766954351531937	0.005	0.011	1
Rbm41	0.0395087641719584	0.0356896747660813	0.026	0.017	1
Gm49980	0.0395238871293054	-0.0673905451069809	0.005	0.011	1
Phpt1	0.0395545223738457	0.0370564689901254	0.02	0.012	1
Mbnl2	0.0395969328064028	0.0218621629768609	0.145	0.122	1
Tmc8	0.0396094119228316	-0.0815748044633705	0.007	0.013	1
Eid2b	0.0396103852920163	0.050169073325796	0.016	0.009	1
Nlk	0.0396603039972837	-0.169581575546898	0.051	0.066	1
1700037C18Rik	0.0397100767255478	0.0539515430585372	0.013	0.007	1
Sh3bgrl	0.0397409196197344	0.0767619377894955	0.042	0.031	1
Rsbn1	0.0397865329800883	-0.204400627972623	0.085	0.103	1
5730480H06Rik	0.0398086912695904	0.0572418605821041	0.013	0.007	1
Zfp35	0.0398333682278638	0.0551525111087377	0.016	0.009	1
1700109H08Rik	0.0399103633524545	-0.0650861717266391	0.007	0.014	1
Pvt1	0.0399356463055688	0.0813242342482702	0.022	0.014	1
Pgghg	0.0399904198784583	-0.0687635553440504	0.005	0.011	1
Chst10	0.0400977506850624	-0.0820085518335569	0.007	0.013	1
Fgd3	0.040101484429387	0.0206635255329358	0.051	0.038	1
Rbm17	0.0401379089648525	0.0879542533891773	0.122	0.103	1
Zfp677	0.0401808754516728	0.0529917558853877	0.016	0.009	1
Wbp2	0.04018126816407	0.0794847242666494	0.116	0.098	1
Ppp3ca	0.0401890043628241	-0.00205813624698692	0.114	0.094	1
Zfp235	0.0401973482292382	0.0353763396950232	0.011	0.006	1
Pex10	0.0404537733385965	0.0278095968868865	0.011	0.006	1
Cdc5l	0.0404697799430267	0.0424722768760661	0.125	0.105	1
Cryzl1	0.0404727455264037	0.0341110843067012	0.02	0.012	1
Ccm2	0.0404763509044679	-0.19021913333375	0.116	0.137	1
4933421O10Rik	0.040526503625778	0.0449582206369353	0.016	0.009	1
Adat2	0.0405549445940467	0.0309601627382555	0.013	0.007	1
Klf3	0.0406033501826338	0.035705395517434	0.247	0.219	1
Echs1	0.0407221888342418	0.0750783848118536	0.051	0.039	1
Rexo5	0.0407355362521944	0.0637740596472998	0.017	0.01	1
Clk2	0.0408154472252494	0.046237491975208	0.036	0.026	1
Mphosph6	0.0412501640419016	0.112792584046087	0.062	0.049	1
Tmem183a	0.0412589514685536	0.0352340107660019	0.048	0.036	1
Atp5o	0.0412593247150453	0.0735713834964087	0.211	0.186	1
Cebpz	0.0413174469502375	0.0512261663389009	0.211	0.187	1
Rala	0.0413178112087262	0.0682448610645113	0.107	0.089	1
Ube2k	0.04143925206109	0.0675545011397813	0.16	0.139	1
Tcp1	0.0415084243987318	0.0658288887052942	0.162	0.141	1
Uqcc1	0.0415301429069136	0.0511032631016323	0.028	0.019	1
Zfp667	0.041565972832252	0.0416410923233188	0.009	0.005	1
Zc3h12d	0.0415660934646186	-0.0945946442804362	0.009	0.017	1
Emc8	0.0415705897576424	0.0678437248199311	0.041	0.03	1
Ncf1	0.0416158673459077	0.0458871518777296	0.009	0.005	1
Il18r1	0.0416295873977469	0.0781374799335317	0.057	0.044	1
Kdm7a	0.0416692536538183	-0.221158089864058	0.182	0.203	1
Nrros	0.0417053952707161	0.0452074555195046	0.022	0.014	1
Ambra1	0.0417968954910907	-0.130724420933225	0.032	0.044	1
Fastkd2	0.041832897056946	0.064082420969534	0.017	0.011	1
Cep19	0.0418911944574949	0.0333100326322011	0.009	0.005	1
Top3b	0.0419566397382532	0.0724875429019253	0.048	0.036	1
Polr3f	0.0419988931924489	0.0755596336769079	0.054	0.042	1
Sass6	0.0420168518913333	0.0217684452947573	0.009	0.005	1
Wsb1	0.0420251681404114	-0.218222597570954	0.094	0.111	1
Rwdd2b	0.0420294351599084	0.0348612421287936	0.009	0.005	1
Ldhd	0.0420621147322467	0.0236167306670912	0.008	0.004	1
Stat2	0.0421741204069024	-0.0885453355745314	0.012	0.02	1
Rnf214	0.042254998803053	0.0488708407500114	0.022	0.015	1
Man2c1	0.0422898432772807	-0.0807258629643805	0.014	0.023	1
Psmc5	0.0422997450486852	0.0318412864704182	0.093	0.076	1
Art2b	0.0423490364361177	-0.0418117757532768	0.004	0.009	1
Adrb2	0.0424200570751997	-0.122739062625559	0.013	0.022	1
4833417C18Rik	0.0424651124198678	0.0388224478019151	0.006	0.002	1
Ube4b	0.04247764933501	0.0776524254287977	0.064	0.05	1
Dnajb4	0.0425305565723341	-0.14733691578749	0.028	0.04	1
Dpp3	0.0426065266859527	0.0688505449857246	0.052	0.04	1
Hinfp	0.0426235106876354	-0.0838580389219019	0.015	0.024	1
Ahsa1	0.042653422902496	0.075366280795313	0.068	0.054	1
Camk2g	0.0426550120703531	-0.107087731436469	0.013	0.022	1
Rhoj	0.0426551603138146	0.0568746996650001	0.006	0.002	1
Zfp300	0.0426724730029421	0.0318189808567954	0.006	0.002	1
Stk19	0.0426789720294135	0.0934260843168438	0.056	0.043	1
Tmem141	0.0427071162067129	0.0253858898253191	0.006	0.002	1
Gk	0.042741783188122	0.035080331547586	0.006	0.002	1
6330408M09Rik	0.0428285547498245	0.0246242923352248	0.006	0.002	1
Bola2	0.0428293415006728	0.0637455203340227	0.174	0.151	1
Il1rl1	0.0428502786251839	-0.0388823926780911	0	0.003	1
Grk3	0.0428502786251839	-0.0346209066808025	0	0.003	1
Gm16310	0.0428502786251839	-0.0360179902276409	0	0.003	1
Prlr	0.0428502786251839	-0.0257066050422156	0	0.003	1
Gm19557	0.0429328771629106	0.0247446502401104	0.006	0.002	1
B130055M24Rik	0.0430025447073312	0.0211865345266575	0.006	0.002	1
Foxm1	0.0430897634893872	0.0149515123393606	0.006	0.002	1
Gfod2	0.0431072251747985	0.0264656560529665	0.006	0.002	1
Prkcz	0.0432954497394123	0.0898994587175159	0.042	0.031	1
Aldh5a1	0.043320218005767	0.0363606643252967	0.012	0.006	1
Fmr1	0.0433254942098766	-0.180338289132642	0.063	0.079	1
AB124611	0.0435262461312193	0.06413348248965	0.075	0.06	1
Snx3	0.0436597552550253	0.0816168742155792	0.157	0.137	1
Eipr1	0.0436911442490051	0.0716572584811166	0.035	0.025	1
Vps52	0.0437056982294587	-0.100188074806945	0.017	0.027	1
Lamb3	0.043789353246172	-0.0744559053258039	0.009	0.016	1
Tecpr1	0.0438403256088964	-0.191515097052852	0.318	0.339	1
Cd84	0.0439425348217278	0.0191676171429642	0.116	0.097	1
Rab10	0.0440361502236422	0.0671253493664201	0.171	0.149	1
Cotl1	0.0440556333807884	0.075688645317582	0.328	0.297	1
Tsn	0.0440775725988869	0.0520992227912109	0.199	0.175	1
Bach2it1	0.044142434144334	0.0816440229288459	0.038	0.027	1
Slc5a3	0.0441913443460577	-0.0782122141884254	0.007	0.013	1
Api5	0.0442192150077471	0.059184824382408	0.099	0.082	1
Mtmr14	0.0442426908574373	0.101252332704649	0.048	0.036	1
Vrk2	0.0443966659267755	0.0565499652338416	0.035	0.025	1
Lasp1	0.0444103271488446	-0.130323454509424	0.056	0.072	1
