Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Tor1aip2	0.191330091658737	0.294124679497139	0.059	0.04	1
Zbtb2	0.191364439479677	-0.188668918888617	0.064	0.095	1
Psmd2	0.191454882099208	-0.0984808500058638	0.064	0.095	1
Tollip	0.191586832442331	-0.173018022290522	0.04	0.064	1
Pmf1	0.191726416460854	-0.182905060044329	0.02	0.039	1
Pced1a	0.191880185794756	0.0131053127112619	0.01	0.025	1
Ube2f	0.191898757660363	0.322888261287956	0.099	0.075	1
Ypel5	0.191985992342391	0.330897450435008	0.178	0.148	1
Akna	0.192038643703536	-0.171826782075529	0.178	0.225	1
Rlim	0.192049602130452	-0.120188165987998	0.134	0.178	1
Hspa9	0.192240476225833	0.189075370228533	0.124	0.095	1
Thap7	0.192416703097011	0.126136529882828	0.054	0.035	1
Atp5g1	0.192768579046873	0.336580335572849	0.223	0.2	1
Rfxap	0.192984372514815	0.20842988055349	0.084	0.06	1
Osbpl9	0.193057435941813	-0.154393026958087	0.054	0.082	1
Rpl28	0.19336569370301	-0.104656513297333	0.757	0.809	1
Polr2g	0.193786515321658	-0.0861559371297638	0.054	0.083	1
Atxn2l	0.194434698039828	-0.138115102645545	0.104	0.142	1
Mif	0.194758110069907	0.415131109792841	0.178	0.153	1
Rnf187	0.194900783258927	0.394460391434836	0.178	0.153	1
Sap30bp	0.194941375568573	0.229337242094856	0.079	0.057	1
Rap1gap2	0.195070481690909	0.0476901241891471	0.094	0.134	1
Cyld	0.195222836893373	0.284889123687106	0.188	0.16	1
Cdkn2d	0.195401739596909	0.246268631586491	0.292	0.268	1
Vps16	0.195448807313881	-0.088683674629099	0.03	0.052	1
Cep83	0.195448807313881	-0.134436857996863	0.03	0.052	1
Tppp3	0.195501456413793	0.144323479344775	0.015	0.006	1
Triobp	0.195556952085456	-0.195836694174817	0.04	0.064	1
Yipf4	0.195649310994716	-0.0651789983985107	0.064	0.095	1
Klhdc2	0.195656907285048	-0.172097567615569	0.104	0.143	1
Jarid2	0.195766223340465	-0.15103919419043	0.074	0.106	1
Dyrk1a	0.195916458895009	-0.116477778110304	0.059	0.089	1
Kmt2e	0.196046133360013	0.174662024723013	0.431	0.406	1
Mtmr9	0.196099927364376	0.185990256297546	0.015	0.006	1
Man1a	0.196124545833759	-0.0750912139807458	0.099	0.138	1
Trim8	0.196421991785373	-0.0936281205348595	0.04	0.065	1
Mapk14	0.196558266494096	-0.0646018048142185	0.064	0.096	1
Tmem14c	0.196577182153623	0.261651413179774	0.158	0.129	1
Ubqln1	0.196781995952815	-0.176950029123991	0.04	0.064	1
Ehd1	0.196846640077325	-0.138493174644984	0.025	0.045	1
Eif3k	0.197051215559584	-0.0657013668295101	0.257	0.32	1
Rabl3	0.197055167246793	0.221288199040609	0.045	0.028	1
Gpr18	0.197253654762613	-0.0851200287459096	0.025	0.046	1
Zfp930	0.197300894349377	0.15275055858275	0.015	0.006	1
Elk1	0.197300894349377	0.0998595380062453	0.015	0.006	1
Metrnl	0.197336598826153	-0.167282534783804	0.059	0.088	1
Ssbp4	0.197579525959978	0.320145371312569	0.139	0.112	1
Malat1	0.197607225189678	-0.120529027611046	1	0.999	1
Abtb2	0.197707678309776	-0.136644109956907	0.02	0.039	1
Mr1	0.197903392785009	0.10219151901153	0.015	0.006	1
Tlr2	0.197903392785009	0.137213734586635	0.015	0.006	1
2900076A07Rik	0.197903392785009	0.112797496554172	0.015	0.006	1
Cacna1a	0.197903392785009	0.104402217408238	0.015	0.006	1
Tfap4	0.197903392785009	0.106429482504538	0.015	0.006	1
Cmss1	0.197903392785009	0.187621885342025	0.015	0.006	1
Cep76	0.197903392785009	0.123587322247125	0.015	0.006	1
Rbm10	0.197995868168591	0.189855391849217	0.05	0.031	1
Mbtd1	0.198011823415337	-0.0724796752279356	0.059	0.089	1
Inafm2	0.198274629989582	0.321021277930602	0.045	0.028	1
Bcs1l	0.198507236107901	0.0984048540584721	0.015	0.006	1
Rgp1	0.198507236107901	0.104133086948855	0.015	0.006	1
Capn5	0.198507236107901	0.103584247150077	0.015	0.006	1
Galk1	0.198507236107901	0.076374838057809	0.015	0.006	1
AI463229	0.198507236107901	0.098321698139345	0.015	0.006	1
Snhg9	0.198507236107901	0.119783324684426	0.015	0.006	1
Rpl19	0.198559934005195	0.0933545514683791	0.955	0.968	1
Cox20	0.198560209998598	-0.108301804293775	0.084	0.118	1
Osbp	0.198573169544692	-0.0876343646951829	0.02	0.039	1
Ubac2	0.198749019731937	0.264358329256896	0.173	0.144	1
Aopep	0.198862269213608	-0.153188055405015	0.02	0.039	1
Tmem223	0.198862281320937	0.225316222917277	0.05	0.031	1
Snrnp35	0.199112425505174	0.075562395148246	0.015	0.006	1
Ick	0.199112425505174	0.120083358508206	0.015	0.006	1
Itgb5	0.199112425505174	0.0832620855203404	0.015	0.006	1
Igsf5	0.199112425505174	0.099519677876955	0.015	0.006	1
Slc27a6	0.199112425505174	0.0983216218128724	0.015	0.006	1
Wdr74	0.199192832173439	0.234022065616489	0.045	0.028	1
Sf3a3	0.199295155728299	-0.120982486296663	0.03	0.052	1
Rap2b	0.199469833232344	-0.15278495315864	0.089	0.124	1
Arsk	0.199718962158509	0.127956483743367	0.015	0.006	1
4732491K20Rik	0.199718962158509	0.0585449818221291	0.015	0.006	1
Cep350	0.199727315407198	-0.136827573322489	0.074	0.106	1
Sepsecs	0.200326847244131	0.0839532975284942	0.015	0.006	1
Klhl42	0.200326847244131	0.0101850148200486	0.015	0.006	1
Tmem106c	0.200326847244131	0.0886692348941718	0.015	0.006	1
Pdgfb	0.200509235535504	-0.0787480615588882	0.059	0.089	1
Tmem165	0.200534436020689	-0.212674166551012	0.015	0.031	1
Kxd1	0.200795733172605	-0.0908375863523941	0.069	0.101	1
Gm28417	0.200936081932781	0.0808773350599346	0.015	0.006	1
Lmbrd1	0.201009283981716	-0.150456437627783	0.05	0.076	1
Hnrnpd	0.201081198364856	0.369712838746273	0.317	0.301	1
Foxo1	0.201107438738812	-0.125051122669826	0.129	0.171	1
Anp32e	0.201139712568801	-0.0611603257153052	0.089	0.126	1
Ebpl	0.201181517489859	-0.165524931738033	0.015	0.031	1
Mef2a	0.20119212832122	-0.136695486185837	0.198	0.249	1
Ucp2	0.20122826597889	-0.0341475967123199	0.252	0.315	1
Dpm1	0.201370496313906	-0.0279898965651664	0.149	0.195	1
Jade2	0.201394027135966	-0.193164965394649	0.059	0.088	1
B230307C23Rik	0.20147814309279	-0.121903558614045	0.02	0.039	1
Cep95	0.201546667389696	0.0404753559512444	0.015	0.006	1
Add1	0.201705694816242	-0.109968660440867	0.089	0.124	1
Arid1b	0.201720042685408	-0.171152916851584	0.079	0.112	1
Chd1	0.201872060290202	0.272910031980128	0.173	0.144	1
Tm9sf1	0.201894705969404	0.288555864578759	0.059	0.04	1
Ttl	0.202158604774589	0.0524818993636752	0.015	0.006	1
Dctpp1	0.202190180527214	-0.135690957398788	0.005	0.017	1
Bcl7b	0.202288339239502	-0.134577820962392	0.089	0.124	1
Ech1	0.202472660952784	-0.128821452563592	0.05	0.076	1
Il12rb1	0.202639508878629	-0.112222751346825	0.005	0.017	1
Zfp429	0.202639508878629	-0.127604286556612	0.005	0.017	1
2900026A02Rik	0.202805882167976	-0.158733361191817	0.015	0.031	1
Pip4p1	0.202834863551099	0.226041791615779	0.104	0.078	1
Parp1	0.202936062941561	-0.115348343828851	0.035	0.058	1
Ppt1	0.203144726287491	0.206312243743554	0.079	0.057	1
Gatd3a	0.203235937270071	-0.0693203905699909	0.02	0.039	1
Hnrnpa1	0.203274486375405	0.232051165402633	0.401	0.391	1
Mat2b	0.20331703896123	0.337321541496054	0.188	0.159	1
Srp72	0.203344379044855	-0.0818583425930176	0.104	0.142	1
Atp5k	0.203643167563743	-0.0745518237205589	0.139	0.179	1
Usp11	0.203991858050902	-0.13974644514994	0.005	0.017	1
Maea	0.204049149691768	-0.173175931589452	0.05	0.076	1
Osbpl8	0.204236516991259	0.270547407339372	0.124	0.096	1
Nup210	0.204392742267134	-0.139434206992147	0.124	0.161	1
Emc4	0.204439117518539	0.341317079843549	0.074	0.053	1
Nos1ap	0.204444097310681	-0.142030265399177	0.005	0.017	1
Pax5	0.204444097310681	-0.163605533872734	0.005	0.017	1
Cenpt	0.204444097310681	-0.128392726135019	0.005	0.017	1
Xpot	0.204444097310681	-0.145126557473647	0.005	0.017	1
Kctd10	0.204495269926122	-0.119320776253846	0.045	0.07	1
Fasl	0.204830969896509	0.320892455294459	0.302	0.276	1
Cdk12	0.204935308069691	0.208341292185758	0.208	0.173	1
Sema4d	0.205043537498808	-0.047776902594192	0.079	0.113	1
Prkaca	0.205080321318069	0.165467606764898	0.045	0.028	1
Dipk1b	0.205331651615753	0.245449361014867	0.059	0.04	1
E330020D12Rik	0.205350762810148	-0.0968120125358059	0.005	0.017	1
Psme2b	0.205350762810148	-0.100034505041437	0.005	0.017	1
Zfp994	0.205350762810148	-0.122984838509092	0.005	0.017	1
Prpf4b	0.205439561127573	0.354507666306478	0.243	0.219	1
Haus8	0.205753775820634	-0.158495992903808	0.015	0.031	1
Fbxw5	0.205805189936252	-0.0811637583284158	0.005	0.017	1
Ctu2	0.205805189936252	-0.110276894882862	0.005	0.017	1
Iglc2	0.205805189936252	-0.162161689853343	0.005	0.017	1
Zfp626	0.206083231516074	-0.132970626948079	0.015	0.031	1
Mical1	0.206097866407359	-0.150718652475085	0.114	0.152	1
Slc26a11	0.206130809313132	0.173071926176624	0.059	0.04	1
Ubac1	0.206260347234818	-0.118187846667217	0.005	0.017	1
Csgalnact2	0.206260347234818	-0.0881114743449229	0.005	0.017	1
Gphn	0.206260347234818	-0.0946579613950884	0.005	0.017	1
Vipas39	0.206260347234818	-0.134767268059214	0.005	0.017	1
Gmnn	0.206260347234818	-0.105791157425061	0.005	0.017	1
Fam76b	0.206264210081343	0.187291532406851	0.059	0.04	1
Arhgap1	0.206340391589381	-0.141367835171356	0.025	0.045	1
Prcp	0.206616444237741	-0.131609336080461	0.025	0.045	1
Golt1b	0.206696463599254	-0.137128798896304	0.05	0.076	1
Prrc2b	0.206700475451277	-0.00262583221040691	0.178	0.236	1
Kat14	0.206716235144949	-0.0868258193719317	0.005	0.017	1
Pxmp4	0.206716235144949	-0.0952776637748284	0.005	0.017	1
Rtel1	0.206716235144949	-0.103432373630531	0.005	0.017	1
Gm20234	0.206716235144949	-0.113052063219628	0.005	0.017	1
Epb41l2	0.206745437655961	-0.22341042585205	0.084	0.114	1
Nrf1	0.206777934500312	-0.201101530700292	0.054	0.081	1
Atp8b4	0.207148527471777	-0.132017378673715	0.064	0.094	1
Fam102b	0.207172854104101	-0.0925242879424625	0.005	0.017	1
Zfp668	0.207172854104101	-0.0724029823325177	0.005	0.017	1
Plpp5	0.207172854104101	-0.0765808161120593	0.005	0.017	1
Flnb	0.207172854104101	-0.0809222077551706	0.005	0.017	1
Pycrl	0.207172854104101	-0.0886168132188977	0.005	0.017	1
Hdlbp	0.207323696363305	-0.186518547809236	0.089	0.122	1
Tmem183a	0.207604665801249	0.25910924533837	0.074	0.053	1
Mbd5	0.207626714533753	-0.175370994207133	0.01	0.024	1
Mon1a	0.207630204548073	-0.0796082719327819	0.005	0.017	1
Ankrd52	0.207630204548073	-0.049353887034021	0.005	0.017	1
Vat1	0.207630204548073	-0.0936449427624342	0.005	0.017	1
Ncbp2	0.207754795623287	0.138938794151307	0.045	0.028	1
Elof1	0.207846349662396	0.332281851654327	0.079	0.058	1
Crcp	0.20791291469265	0.141203324001411	0.045	0.028	1
Ccdc97	0.208000719332097	-0.119679110273847	0.025	0.045	1
Zscan21	0.208088286911004	-0.0616237460750306	0.005	0.017	1
Klk8	0.208088286911004	-0.0518817386744394	0.005	0.017	1
Smim24	0.208088286911004	-0.0633748627036155	0.005	0.017	1
Rnf2	0.208196397429639	0.164720557296876	0.094	0.069	1
Rcc2	0.208455768409703	0.295862228419287	0.193	0.166	1
Samd8	0.208517395152253	0.247016288739103	0.04	0.024	1
Rex1bd	0.208617904599837	-0.100491444348665	0.05	0.076	1
Cytip	0.208719927426707	0.163197085005476	0.45	0.431	1
Pik3r1	0.20890590933277	0.197257856940979	0.47	0.446	1
Mid1ip1	0.209100502674284	-0.134715689481254	0.035	0.057	1
Hmgn2	0.209298767402032	0.25613035658262	0.114	0.088	1
Usp45	0.209529163210079	-0.160614068402406	0.01	0.024	1
Hnrnpll	0.209529163210079	-0.184636472260228	0.01	0.024	1
Aplp2	0.209651470939659	0.195513808256634	0.252	0.219	1
Nrip1	0.209860574318328	-0.0234185346872122	0.114	0.155	1
Scyl1	0.209879705223054	0.254722531152686	0.054	0.036	1
Tiam2	0.209911162979378	-0.126413081643947	0.01	0.024	1
Helz2	0.209950010113404	-0.136398520791272	0.025	0.045	1
Oaz2	0.210135557401558	0.123189847280492	0.045	0.028	1
Apbb1ip	0.21030402211669	-0.144816317487502	0.188	0.239	1
Akr1a1	0.21036724613074	0.251104620835171	0.178	0.147	1
Accs	0.210402130414235	-0.0414598525895328	0.045	0.071	1
Trmt6	0.210402130414235	0.273203744840125	0.084	0.061	1
H2afx	0.210431101372052	0.192321174908133	0.059	0.04	1
Ints6	0.210490620818321	-0.103566950902523	0.045	0.07	1
Rasgrp1	0.210493616250273	-0.178532899420723	0.059	0.088	1
Ulk2	0.210509357918326	-0.0958722317425036	0.025	0.045	1
Ccser2	0.21061019706825	-0.153153694631806	0.03	0.051	1
Cdk7	0.210735902032433	-0.0937258719035373	0.015	0.031	1
Srsf3	0.210748978318095	0.231289602795729	0.545	0.548	1
Csnk1g3	0.210769626088519	0.24782398764646	0.089	0.065	1
Psmf1	0.210933483793527	0.131039969089215	0.045	0.028	1
Gnpat	0.21106018672066	-0.108598141971337	0.01	0.024	1
Ino80	0.21107119923274	0.206337932335013	0.084	0.061	1
Med25	0.211093351017982	0.172341421159627	0.045	0.028	1
Spcs3	0.211136134500171	-0.136216876097444	0.03	0.051	1
Tiprl	0.211194375944704	0.341238706851536	0.139	0.113	1
Mrpl58	0.211201156806734	0.198763514564904	0.124	0.096	1
Capza2	0.211287478540282	0.295121977064092	0.248	0.226	1
Tceal9	0.211317238532508	-0.0675984435372723	0.114	0.152	1
Atp6ap1	0.211469756543728	0.0137584190394355	0.054	0.083	1
Cwf19l2	0.211530266205674	0.244596713586132	0.104	0.078	1
Lrch4	0.211552988160961	-0.22698328014233	0.059	0.087	1
Hace1	0.211775703040377	-0.229103393381316	0.02	0.037	1
Bcl11b	0.211828725312626	-0.129579070436269	0.01	0.024	1
Fam89b	0.212032285678476	-0.0851192153764303	0.059	0.089	1
Psph	0.212079087636093	-0.074396774884051	0.015	0.031	1
Rnf185	0.212079087636093	-0.0722403016980609	0.015	0.031	1
Rad23a	0.212177449241106	0.260690609083329	0.064	0.045	1
Pfdn6	0.212209964715355	0.256696671618895	0.124	0.096	1
Mtg2	0.212213752154727	-0.121615257479155	0.01	0.024	1
Tra2a	0.212558291577461	-0.219858909924781	0.257	0.309	1
Stoml2	0.212719643857198	-0.16116599071065	0.03	0.051	1
Coa5	0.213200058339347	0.287668548705443	0.084	0.061	1
Fmr1	0.213275114650559	0.211804037363715	0.094	0.07	1
Spr	0.21334051756954	0.113236450973729	0.045	0.028	1
Suco	0.213458379311572	-0.0550500261074622	0.144	0.19	1
Socs4	0.213583511109329	-0.175692634509441	0.035	0.057	1
Tbrg4	0.213766754278703	-0.0772061301958124	0.015	0.031	1
Puf60	0.213939453680757	-0.177450294054849	0.297	0.356	1
Zfp148	0.21400767294847	0.292447842051945	0.139	0.111	1
Smim3	0.214064437899145	-0.172543818619107	0.04	0.063	1
Vps33a	0.214146471295048	-0.128629603096652	0.01	0.024	1
Incenp	0.214146471295048	-0.125834041334452	0.01	0.024	1
March5	0.214208107537647	-0.100911086046742	0.099	0.136	1
Fyttd1	0.214330142310542	-0.0889424323953292	0.045	0.07	1
Ecd	0.214337370578864	-0.174279698969875	0.035	0.057	1
Zfp131	0.21441202308281	0.371152336022426	0.094	0.071	1
Txnl1	0.214476287366914	0.406709049740476	0.153	0.129	1
Acot7	0.214595355925106	-0.184875473513522	0.05	0.075	1
Emc8	0.214795937102131	0.151333708727636	0.059	0.04	1
Cdk2ap1	0.214897206593092	-0.0999935578281803	0.05	0.076	1
Fbxo46	0.214923102966005	-0.121637464670726	0.01	0.024	1
Ddx19b	0.214923102966005	-0.0886246803028038	0.01	0.024	1
Micu1	0.215014907597804	0.19382058444205	0.04	0.024	1
Snrnp48	0.215104051969989	0.244838691564026	0.173	0.146	1
Pfn1	0.215169001645017	-0.0786638419976606	0.807	0.85	1
Elmo1	0.215254093181169	-0.177904368009139	0.144	0.184	1
Prrc1	0.215307518278178	0.338306227248745	0.069	0.049	1
Ywhah	0.215333302234544	0.33594218086183	0.272	0.242	1
Ccl25	0.215346096967345	0.165272540079536	0.059	0.04	1
Ubl3	0.215748290805973	0.0132991594986582	0.257	0.324	1
Gt(ROSA)26Sor	0.215850841744671	-0.150449111793655	0.035	0.057	1
Npm1	0.215921088967269	0.155876028144244	0.525	0.496	1
Agpat4	0.216091853442503	-0.0798788669669852	0.01	0.024	1
Mvb12a	0.216212554964865	0.347082430874569	0.099	0.076	1
Itgb1	0.216364457021938	0.221912243344122	0.386	0.372	1
Cdca7l	0.216435747852769	-0.0403830938616971	0.035	0.058	1
Zbtb33	0.216482451980825	-0.0758602643431893	0.01	0.024	1
Mtrf1l	0.216509768748961	0.229419727596366	0.035	0.02	1
Tnrc6b	0.216721266135038	-0.0298116124668084	0.163	0.213	1
Ppcs	0.216884613909804	0.241642887985307	0.035	0.02	1
Dmac2	0.217041725854035	0.0997052304274522	0.094	0.069	1
Auh	0.217072593149857	0.273540082316602	0.094	0.071	1
Map2k4	0.21714094658698	0.202569461751981	0.064	0.045	1
Il10rb	0.217325333339115	-0.0535028485060586	0.079	0.113	1
Atg9a	0.217352943623067	-0.166366761353209	0.02	0.037	1
Phf20	0.217410939702633	-0.0686122109823732	0.045	0.069	1
Cracr2a	0.217879347162059	-0.0555124757409557	0.025	0.045	1
Lyn	0.218036180196135	0.326114279234486	0.094	0.071	1
Ap2s1	0.218141429474631	0.352849404505991	0.173	0.147	1
Glipr1	0.218168593894501	-0.274003330255697	0.04	0.061	1
Foxo3	0.218262876601261	-0.152496893928963	0.035	0.057	1
Gm37494	0.218443067775617	-0.0239257385128906	0.01	0.024	1
Ttc33	0.218492684352182	0.152373910991592	0.04	0.024	1
Btbd2	0.218543281210656	0.164036831070517	0.02	0.01	1
Hnrnph3	0.218599190187782	-0.10448433385096	0.03	0.051	1
Clpp	0.218604287564626	0.285616618053255	0.079	0.058	1
Timm50	0.218606547379441	-0.110156687655563	0.02	0.037	1
Tma7	0.218619803251223	-0.102918164891435	0.332	0.397	1
Cyth4	0.218717714356736	-0.0575281030465158	0.149	0.196	1
Pus1	0.218801901489238	-0.155916947710916	0.045	0.069	1
Tab3	0.218842672206103	0.152936166481852	0.04	0.024	1
Ssh1	0.219143322196826	-0.106997753927552	0.109	0.148	1
Ankrd16	0.219143492593532	0.244590102840913	0.035	0.02	1
Plp2	0.219284247284393	0.163531376743124	0.069	0.048	1
Pgm2	0.219521608839854	0.242248828175737	0.035	0.02	1
Irak4	0.219895035427943	0.138545184255096	0.04	0.024	1
N4bp2l1	0.22022277659214	-0.0598782120079925	0.03	0.051	1
Phtf2	0.220279245781516	0.20520690730918	0.035	0.02	1
Yeats4	0.22030047600083	0.265806500191198	0.114	0.089	1
Faf1	0.220494213184258	-0.117371966779333	0.03	0.051	1
Tmsb10	0.220767857052723	0.107524482547094	0.926	0.912	1
Eif4b	0.220956756485091	-0.101192014912469	0.134	0.173	1
Nampt	0.221303865424437	0.111890347659305	0.04	0.024	1
Braf	0.221331294425145	-0.19911710257098	0.059	0.085	1
Clasp1	0.22157194858052	-0.128644513502054	0.04	0.063	1
Nt5c	0.221573476237331	0.19648916366611	0.198	0.167	1
Trmo	0.221741424400469	0.136557304560625	0.02	0.01	1
Romo1	0.221767409347273	-0.102352942096477	0.064	0.093	1
Rnf40	0.221992594971107	-0.201675549207269	0.025	0.043	1
Cdc23	0.22201537976865	0.279167614927217	0.03	0.017	1
2900097C17Rik	0.22209902885938	-0.152207249628638	0.094	0.129	1
Casp4	0.222108460350598	-0.266285194289487	0.05	0.073	1
Syne3	0.222170776885365	-0.165797909913222	0.05	0.075	1
Wdr55	0.222277691480771	0.120608025901117	0.02	0.01	1
Clec2d	0.222396446316444	-0.064749938707572	0.05	0.075	1
Arl13b	0.222398502223581	-0.116852674966517	0.02	0.037	1
Mex3c	0.22275670544784	-0.0631433498785541	0.035	0.057	1
Xrcc5	0.222814886613575	0.139327700496151	0.02	0.01	1
Zfp217	0.222814886613575	0.113794422878032	0.02	0.01	1
Ndufc1	0.223137577079594	-0.218346002363647	0.045	0.067	1
Phb2	0.223167085000383	-0.145696566984725	0.099	0.132	1
Ltbp1	0.223353010324903	0.143443131786943	0.02	0.01	1
Vps41	0.223416289164468	-0.131457700100299	0.04	0.063	1
Cbx5	0.223429180719644	0.131506629458655	0.04	0.024	1
Gm17018	0.223529292738225	0.205761585467683	0.064	0.045	1
Fbxo11	0.223584240422683	-0.0234514114870281	0.064	0.094	1
Ptges2	0.223892063137953	0.080793662341862	0.02	0.01	1
Nabp2	0.223966444558826	0.240198665534989	0.074	0.053	1
1810013L24Rik	0.224052725169487	-0.0910207405908697	0.035	0.057	1
Gpn1	0.224095569555691	0.147754561661008	0.035	0.02	1
Lat2	0.224149346551575	-0.0902482962002409	0.139	0.179	1
Noc4l	0.224432045573093	0.0613736414641082	0.02	0.01	1
Slc6a4	0.224432045573093	0.144249858989887	0.02	0.01	1
Trim37	0.224432045573093	0.1048192550009	0.02	0.01	1
Rcbtb1	0.224432045573093	0.102976354406806	0.02	0.01	1
Naa50	0.224717317551125	-0.0521545436359176	0.059	0.087	1
Trrap	0.224922740519381	-0.133800334066199	0.03	0.049	1
Tmem126b	0.224972958147856	0.100425676983564	0.02	0.01	1
Entpd5	0.224972958147856	0.102019518517306	0.02	0.01	1
Nsun6	0.225273212732694	-0.0898621651383997	0.02	0.037	1
Golim4	0.22535414393261	0.124844353925949	0.069	0.048	1
Bmf	0.225514801376926	0.106030448844824	0.02	0.01	1
Ercc1	0.225514801376926	0.141087426922191	0.02	0.01	1
B230208H11Rik	0.225514801376926	0.109249958982736	0.02	0.01	1
Fam234a	0.225514801376926	0.101458272922376	0.02	0.01	1
Elovl5	0.225570838373646	-0.181067060761757	0.035	0.055	1
4930486L24Rik	0.225615072473809	-0.126243534273262	0.035	0.057	1
Cdc42se1	0.225898317253234	0.368289313739577	0.193	0.168	1
Ring1	0.225927155504874	0.0886162013577809	0.04	0.024	1
Zfp846	0.226057575772138	0.0942570017324532	0.02	0.01	1
Rnf219	0.226057575772138	0.089243750571864	0.02	0.01	1
Mbnl1	0.226090195919055	0.136865531319223	0.629	0.626	1
Anapc13	0.22614114636841	0.317862379758942	0.074	0.054	1
Zfp287	0.226429370469862	-0.0643853300595084	0	0.007	1
Tcf19	0.226429370469862	-0.0467911933174511	0	0.007	1
Gm7160	0.226429443422114	-0.0624636744857809	0	0.007	1
Dars2	0.226429443422114	-0.0534301434517276	0	0.007	1
Gm20045	0.226429443422114	-0.0511764326818314	0	0.007	1
Bmyc	0.226429443422114	-0.055305255215619	0	0.007	1
Dapl1	0.226429443422114	-0.0231206122925348	0	0.007	1
Acp2	0.226429443422114	-0.0601195821613631	0	0.007	1
Stk35	0.226429443422114	-0.0724737676354623	0	0.007	1
Ube2c	0.226429443422114	-0.223842384343129	0	0.007	1
Extl2	0.226429443422114	-0.0617330125981572	0	0.007	1
Raver2	0.226429443422114	-0.0640755618409084	0	0.007	1
Dph2	0.226429443422114	-0.0822399600712832	0	0.007	1
Magi2	0.226429443422114	-0.0652140833326274	0	0.007	1
2700038G22Rik	0.226429443422114	-0.0940768559263554	0	0.007	1
Gm5129	0.226429443422114	-0.0775502210642152	0	0.007	1
6330418K02Rik	0.226429443422114	-0.0517245111319566	0	0.007	1
Amz1	0.226429443422114	-0.0528755455010958	0	0.007	1
Zfp956	0.226429443422114	-0.0532802899270374	0	0.007	1
Cd4	0.226429443422114	-0.0416593391165329	0	0.007	1
